BENE_ID,FRONTEND_USER_NAME,FRONTEND_USER_PASSWORD,total_claim_count,total_claim_line_count,carrier_claim_count,carrier_claim_line_count,inpatient_claim_count,inpatient_claim_line_count,partd_event_count,
19990000008899,BBUser08898,PW08898!,31,49,31,49,0,0,0,
19990000008902,BBUser08901,PW08901!,31,51,31,51,0,0,0,
19990000008975,BBUser08974,PW08974!,31,51,31,51,0,0,0,
19990000008978,BBUser08977,PW08977!,31,70,30,54,1,16,0,
19990000008993,BBUser08992,PW08992!,31,46,31,46,0,0,0,
19990000009057,BBUser09056,PW09056!,31,67,30,55,1,12,0,
19990000009082,BBUser09081,PW09081!,31,54,31,54,0,0,0,
19990000009156,BBUser09155,PW09155!,31,56,30,45,1,11,0,
19990000009167,BBUser09166,PW09166!,31,50,31,50,0,0,0,
19990000009213,BBUser09212,PW09212!,31,56,31,56,0,0,0,
19990000009220,BBUser09219,PW09219!,31,99,30,87,1,12,0,
19990000009235,BBUser09234,PW09234!,31,37,31,37,0,0,0,
19990000009258,BBUser09257,PW09257!,31,53,31,53,0,0,0,
19990000009263,BBUser09262,PW09262!,31,52,31,52,0,0,0,
19990000009297,BBUser09296,PW09296!,31,42,31,42,0,0,0,
19990000009328,BBUser09327,PW09327!,31,71,31,71,0,0,0,
19990000009366,BBUser09365,PW09365!,31,49,31,49,0,0,0,
19990000009427,BBUser09426,PW09426!,31,54,31,54,0,0,0,
19990000009642,BBUser09641,PW09641!,31,52,31,52,0,0,0,
19990000009647,BBUser09646,PW09646!,31,55,31,55,0,0,0,
19990000009675,BBUser09674,PW09674!,31,60,31,60,0,0,0,
19990000009708,BBUser09707,PW09707!,31,55,30,45,1,10,0,
19990000009731,BBUser09730,PW09730!,31,46,31,46,0,0,0,
19990000009759,BBUser09758,PW09758!,31,53,31,53,0,0,0,
19990000009770,BBUser09769,PW09769!,31,47,31,47,0,0,0,
19990000009784,BBUser09783,PW09783!,31,52,31,52,0,0,0,
19990000009814,BBUser09813,PW09813!,31,35,31,35,0,0,0,
19990000009828,BBUser09827,PW09827!,31,54,31,54,0,0,0,
19990000009844,BBUser09843,PW09843!,31,43,31,43,0,0,0,
19990000009878,BBUser09877,PW09877!,31,50,31,50,0,0,0,
19990000009952,BBUser09951,PW09951!,31,56,31,56,0,0,0,
19990000009970,BBUser09969,PW09969!,31,40,31,40,0,0,0,
19990000009986,BBUser09985,PW09985!,31,53,31,53,0,0,0,
20000000000046,BBUser10045,PW10045!,31,45,31,45,0,0,0,
20000000000129,BBUser10128,PW10128!,31,43,31,43,0,0,0,
20000000000205,BBUser10204,PW10204!,31,49,31,49,0,0,0,
20000000000246,BBUser10245,PW10245!,31,75,31,75,0,0,0,
20000000000341,BBUser10340,PW10340!,31,35,31,35,0,0,0,
20000000000363,BBUser10362,PW10362!,31,52,31,52,0,0,0,
20000000000364,BBUser10363,PW10363!,31,41,31,41,0,0,0,
20000000000374,BBUser10373,PW10373!,31,74,30,63,1,11,0,
20000000000523,BBUser10522,PW10522!,31,55,31,55,0,0,0,
20000000000632,BBUser10631,PW10631!,31,61,31,61,0,0,0,
20000000000718,BBUser10717,PW10717!,31,70,31,70,0,0,0,
20000000000738,BBUser10737,PW10737!,31,45,31,45,0,0,0,
20000000000779,BBUser10778,PW10778!,31,60,31,60,0,0,0,
20000000000861,BBUser10860,PW10860!,31,55,31,55,0,0,0,
20000000000870,BBUser10869,PW10869!,31,45,31,45,0,0,0,
20000000000924,BBUser10923,PW10923!,31,51,31,51,0,0,0,
20000000000939,BBUser10938,PW10938!,31,63,31,63,0,0,0,
20000000000948,BBUser10947,PW10947!,31,54,30,41,1,13,0,
20000000000973,BBUser10972,PW10972!,31,78,30,65,1,13,0,
20000000000989,BBUser10988,PW10988!,31,43,31,43,0,0,0,
20000000001098,BBUser11097,PW11097!,31,51,31,51,0,0,0,
20000000001131,BBUser11130,PW11130!,31,52,31,52,0,0,0,
20000000001246,BBUser11245,PW11245!,31,51,31,51,0,0,0,
20000000001261,BBUser11260,PW11260!,31,49,31,49,0,0,0,
20000000001303,BBUser11302,PW11302!,31,43,31,43,0,0,0,
20000000001327,BBUser11326,PW11326!,31,49,31,49,0,0,0,
20000000001385,BBUser11384,PW11384!,31,43,31,43,0,0,0,
20000000001443,BBUser11442,PW11442!,31,59,31,59,0,0,0,
20000000001500,BBUser11499,PW11499!,31,55,31,55,0,0,0,
20000000001525,BBUser11524,PW11524!,31,56,31,56,0,0,0,
20000000001581,BBUser11580,PW11580!,31,56,30,45,1,11,0,
20000000001619,BBUser11618,PW11618!,31,63,31,63,0,0,0,
20000000001628,BBUser11627,PW11627!,31,64,30,51,1,13,0,
20000000001639,BBUser11638,PW11638!,31,71,30,56,1,15,0,
20000000001680,BBUser11679,PW11679!,31,60,30,36,1,24,0,
20000000001687,BBUser11686,PW11686!,31,45,31,45,0,0,0,
20000000001719,BBUser11718,PW11718!,31,59,31,59,0,0,0,
20000000001729,BBUser11728,PW11728!,31,41,31,41,0,0,0,
20000000001739,BBUser11738,PW11738!,31,56,31,56,0,0,0,
20000000001836,BBUser11835,PW11835!,31,41,31,41,0,0,0,
20000000001921,BBUser11920,PW11920!,31,65,31,65,0,0,0,
20000000001942,BBUser11941,PW11941!,31,49,31,49,0,0,0,
20000000001966,BBUser11965,PW11965!,31,68,31,68,0,0,0,
20000000001969,BBUser11968,PW11968!,31,72,30,56,1,16,0,
20000000002032,BBUser12031,PW12031!,31,84,30,73,1,11,0,
20000000002100,BBUser12099,PW12099!,31,58,31,58,0,0,0,
20000000002138,BBUser12137,PW12137!,31,39,31,39,0,0,0,
20000000002174,BBUser12173,PW12173!,31,43,31,43,0,0,0,
20000000002201,BBUser12200,PW12200!,31,69,31,69,0,0,0,
20000000002232,BBUser12231,PW12231!,31,62,31,62,0,0,0,
20000000002338,BBUser12337,PW12337!,31,52,31,52,0,0,0,
20000000002360,BBUser12359,PW12359!,31,37,31,37,0,0,0,
20000000002513,BBUser12512,PW12512!,31,52,31,52,0,0,0,
20000000002545,BBUser12544,PW12544!,31,62,31,62,0,0,0,
20000000002605,BBUser12604,PW12604!,31,67,28,41,3,26,0,
20000000002617,BBUser12616,PW12616!,31,68,30,51,1,17,0,
20000000002641,BBUser12640,PW12640!,31,46,31,46,0,0,0,
20000000002664,BBUser12663,PW12663!,31,57,31,57,0,0,0,
20000000002666,BBUser12665,PW12665!,31,41,31,41,0,0,0,
20000000002678,BBUser12677,PW12677!,31,43,31,43,0,0,0,
20000000002682,BBUser12681,PW12681!,31,54,31,54,0,0,0,
20000000002810,BBUser12809,PW12809!,31,58,31,58,0,0,0,
20000000002816,BBUser12815,PW12815!,31,60,31,60,0,0,0,
20000000002822,BBUser12821,PW12821!,31,46,31,46,0,0,0,
20000000002824,BBUser12823,PW12823!,31,58,31,58,0,0,0,
20000000002826,BBUser12825,PW12825!,31,44,31,44,0,0,0,
20000000002844,BBUser12843,PW12843!,31,42,31,42,0,0,0,
20000000002934,BBUser12933,PW12933!,31,64,30,49,1,15,0,
20000000002971,BBUser12970,PW12970!,31,54,31,54,0,0,0,
20000000003027,BBUser13026,PW13026!,31,54,31,54,0,0,0,
20000000003029,BBUser13028,PW13028!,31,63,30,51,1,12,0,
20000000003034,BBUser13033,PW13033!,31,63,31,63,0,0,0,
20000000003086,BBUser13085,PW13085!,31,44,31,44,0,0,0,
20000000003103,BBUser13102,PW13102!,31,73,29,41,2,32,0,
20000000003133,BBUser13132,PW13132!,31,59,31,59,0,0,0,
20000000003142,BBUser13141,PW13141!,31,67,31,67,0,0,0,
20000000003144,BBUser13143,PW13143!,31,62,31,62,0,0,0,
20000000003186,BBUser13185,PW13185!,31,51,31,51,0,0,0,
20000000003282,BBUser13281,PW13281!,31,52,31,52,0,0,0,
20000000003296,BBUser13295,PW13295!,31,43,31,43,0,0,0,
20000000003313,BBUser13312,PW13312!,31,43,31,43,0,0,0,
20000000003344,BBUser13343,PW13343!,31,59,31,59,0,0,0,
20000000003358,BBUser13357,PW13357!,31,57,31,57,0,0,0,
20000000003365,BBUser13364,PW13364!,31,96,27,49,4,47,0,
20000000003414,BBUser13413,PW13413!,31,61,31,61,0,0,0,
20000000003486,BBUser13485,PW13485!,31,60,31,60,0,0,0,
20000000003489,BBUser13488,PW13488!,31,67,30,60,1,7,0,
20000000003555,BBUser13554,PW13554!,31,42,31,42,0,0,0,
20000000003613,BBUser13612,PW13612!,31,74,31,74,0,0,0,
20000000003685,BBUser13684,PW13684!,31,60,31,60,0,0,0,
20000000003740,BBUser13739,PW13739!,31,46,31,46,0,0,0,
20000000003871,BBUser13870,PW13870!,31,60,31,60,0,0,0,
20000000003946,BBUser13945,PW13945!,31,42,31,42,0,0,0,
20000000004050,BBUser14049,PW14049!,31,43,31,43,0,0,0,
20000000004052,BBUser14051,PW14051!,31,44,31,44,0,0,0,
20000000004076,BBUser14075,PW14075!,31,54,31,54,0,0,0,
20000000004273,BBUser14272,PW14272!,31,69,30,60,1,9,0,
20000000004286,BBUser14285,PW14285!,31,64,31,64,0,0,0,
20000000004287,BBUser14286,PW14286!,31,48,31,48,0,0,0,
20000000004310,BBUser14309,PW14309!,31,50,31,50,0,0,0,
20000000004315,BBUser14314,PW14314!,31,55,31,55,0,0,0,
20000000004378,BBUser14377,PW14377!,31,44,31,44,0,0,0,
20000000004416,BBUser14415,PW14415!,31,65,30,57,1,8,0,
20000000004448,BBUser14447,PW14447!,31,52,31,52,0,0,0,
20000000004496,BBUser14495,PW14495!,31,60,30,44,1,16,0,
20000000004532,BBUser14531,PW14531!,31,58,31,58,0,0,0,
20000000004582,BBUser14581,PW14581!,31,50,31,50,0,0,0,
20000000004586,BBUser14585,PW14585!,31,54,31,54,0,0,0,
20000000004606,BBUser14605,PW14605!,31,57,31,57,0,0,0,
20000000004607,BBUser14606,PW14606!,31,40,31,40,0,0,0,
20000000004622,BBUser14621,PW14621!,31,42,31,42,0,0,0,
20000000004677,BBUser14676,PW14676!,31,44,31,44,0,0,0,
20000000004696,BBUser14695,PW14695!,31,52,31,52,0,0,0,
20000000004698,BBUser14697,PW14697!,31,45,31,45,0,0,0,
20000000004704,BBUser14703,PW14703!,31,49,31,49,0,0,0,
20000000004738,BBUser14737,PW14737!,31,50,31,50,0,0,0,
20000000004776,BBUser14775,PW14775!,31,50,31,50,0,0,0,
20000000004869,BBUser14868,PW14868!,31,61,31,61,0,0,0,
20000000004974,BBUser14973,PW14973!,31,59,31,59,0,0,0,
20000000004998,BBUser14997,PW14997!,31,76,30,56,1,20,0,
20000000005005,BBUser15004,PW15004!,31,57,31,57,0,0,0,
20000000005023,BBUser15022,PW15022!,31,56,31,56,0,0,0,
20000000005061,BBUser15060,PW15060!,31,59,31,59,0,0,0,
20000000005085,BBUser15084,PW15084!,31,53,31,53,0,0,0,
20000000005093,BBUser15092,PW15092!,31,64,31,64,0,0,0,
20000000005100,BBUser15099,PW15099!,31,42,31,42,0,0,0,
20000000005124,BBUser15123,PW15123!,31,57,30,41,1,16,0,
20000000005203,BBUser15202,PW15202!,31,49,31,49,0,0,0,
20000000005228,BBUser15227,PW15227!,31,46,31,46,0,0,0,
20000000005382,BBUser15381,PW15381!,31,68,31,68,0,0,0,
20000000005392,BBUser15391,PW15391!,31,63,31,63,0,0,0,
20000000005428,BBUser15427,PW15427!,31,56,31,56,0,0,0,
20000000005462,BBUser15461,PW15461!,31,66,31,66,0,0,0,
20000000005471,BBUser15470,PW15470!,31,54,31,54,0,0,0,
20000000005490,BBUser15489,PW15489!,31,52,31,52,0,0,0,
20000000005571,BBUser15570,PW15570!,31,75,31,75,0,0,0,
20000000005593,BBUser15592,PW15592!,31,57,30,45,1,12,0,
20000000005617,BBUser15616,PW15616!,31,51,31,51,0,0,0,
20000000005654,BBUser15653,PW15653!,31,38,31,38,0,0,0,
20000000005697,BBUser15696,PW15696!,31,55,31,55,0,0,0,
20000000005709,BBUser15708,PW15708!,31,42,31,42,0,0,0,
20000000005762,BBUser15761,PW15761!,31,58,31,58,0,0,0,
20000000005863,BBUser15862,PW15862!,31,64,31,64,0,0,0,
20000000005902,BBUser15901,PW15901!,31,49,31,49,0,0,0,
20000000005909,BBUser15908,PW15908!,31,68,30,57,1,11,0,
20000000005952,BBUser15951,PW15951!,31,56,31,56,0,0,0,
20000000005956,BBUser15955,PW15955!,31,39,31,39,0,0,0,
20000000005964,BBUser15963,PW15963!,31,46,31,46,0,0,0,
20000000006041,BBUser16040,PW16040!,31,65,31,65,0,0,0,
20000000006100,BBUser16099,PW16099!,31,51,31,51,0,0,0,
20000000006107,BBUser16106,PW16106!,31,45,31,45,0,0,0,
20000000006118,BBUser16117,PW16117!,31,65,30,41,1,24,0,
20000000006182,BBUser16181,PW16181!,31,50,31,50,0,0,0,
20000000006193,BBUser16192,PW16192!,31,48,31,48,0,0,0,
20000000006235,BBUser16234,PW16234!,31,51,31,51,0,0,0,
20000000006279,BBUser16278,PW16278!,31,60,31,60,0,0,0,
20000000006334,BBUser16333,PW16333!,31,62,31,62,0,0,0,
20000000006419,BBUser16418,PW16418!,31,69,31,69,0,0,0,
20000000006449,BBUser16448,PW16448!,31,44,31,44,0,0,0,
20000000006524,BBUser16523,PW16523!,31,48,31,48,0,0,0,
20000000006553,BBUser16552,PW16552!,31,45,31,45,0,0,0,
20000000006633,BBUser16632,PW16632!,31,57,30,41,1,16,0,
20000000006670,BBUser16669,PW16669!,31,56,30,39,1,17,0,
20000000006691,BBUser16690,PW16690!,31,44,31,44,0,0,0,
20000000006692,BBUser16691,PW16691!,31,59,31,59,0,0,0,
20000000006715,BBUser16714,PW16714!,31,43,31,43,0,0,0,
20000000006716,BBUser16715,PW16715!,31,55,31,55,0,0,0,
20000000006736,BBUser16735,PW16735!,31,60,31,60,0,0,0,
20000000006750,BBUser16749,PW16749!,31,79,31,79,0,0,0,
20000000006787,BBUser16786,PW16786!,31,60,31,60,0,0,0,
20000000006802,BBUser16801,PW16801!,31,59,31,59,0,0,0,
20000000006843,BBUser16842,PW16842!,31,37,31,37,0,0,0,
20000000006909,BBUser16908,PW16908!,31,56,31,56,0,0,0,
20000000006960,BBUser16959,PW16959!,31,57,31,57,0,0,0,
20000000006980,BBUser16979,PW16979!,31,44,31,44,0,0,0,
20000000006988,BBUser16987,PW16987!,31,59,31,59,0,0,0,
20000000007009,BBUser17008,PW17008!,31,60,31,60,0,0,0,
20000000007046,BBUser17045,PW17045!,31,84,30,64,1,20,0,
20000000007068,BBUser17067,PW17067!,31,56,31,56,0,0,0,
20000000007129,BBUser17128,PW17128!,31,42,31,42,0,0,0,
20000000007130,BBUser17129,PW17129!,31,64,31,64,0,0,0,
20000000007131,BBUser17130,PW17130!,31,53,31,53,0,0,0,
20000000007135,BBUser17134,PW17134!,31,40,31,40,0,0,0,
20000000007220,BBUser17219,PW17219!,31,65,30,50,1,15,0,
20000000007255,BBUser17254,PW17254!,31,41,31,41,0,0,0,
20000000007261,BBUser17260,PW17260!,31,53,31,53,0,0,0,
20000000007268,BBUser17267,PW17267!,31,62,31,62,0,0,0,
20000000007310,BBUser17309,PW17309!,31,88,29,57,2,31,0,
20000000007322,BBUser17321,PW17321!,31,65,30,52,1,13,0,
20000000007362,BBUser17361,PW17361!,31,62,31,62,0,0,0,
20000000007417,BBUser17416,PW17416!,31,43,31,43,0,0,0,
20000000007449,BBUser17448,PW17448!,31,45,31,45,0,0,0,
20000000007464,BBUser17463,PW17463!,31,53,31,53,0,0,0,
20000000007467,BBUser17466,PW17466!,31,45,31,45,0,0,0,
20000000007571,BBUser17570,PW17570!,31,46,31,46,0,0,0,
20000000007631,BBUser17630,PW17630!,31,49,31,49,0,0,0,
20000000007635,BBUser17634,PW17634!,31,49,31,49,0,0,0,
20000000007647,BBUser17646,PW17646!,31,62,31,62,0,0,0,
20000000007700,BBUser17699,PW17699!,31,48,31,48,0,0,0,
20000000007706,BBUser17705,PW17705!,31,63,30,45,1,18,0,
20000000007722,BBUser17721,PW17721!,31,44,31,44,0,0,0,
20000000007726,BBUser17725,PW17725!,31,40,31,40,0,0,0,
20000000007736,BBUser17735,PW17735!,31,68,30,46,1,22,0,
20000000007756,BBUser17755,PW17755!,31,45,31,45,0,0,0,
20000000007769,BBUser17768,PW17768!,31,40,31,40,0,0,0,
20000000007772,BBUser17771,PW17771!,31,54,31,54,0,0,0,
20000000007800,BBUser17799,PW17799!,31,44,31,44,0,0,0,
20000000007856,BBUser17855,PW17855!,31,43,31,43,0,0,0,
20000000007865,BBUser17864,PW17864!,31,77,31,77,0,0,0,
20000000007912,BBUser17911,PW17911!,31,48,31,48,0,0,0,
20000000007918,BBUser17917,PW17917!,31,61,31,61,0,0,0,
20000000007924,BBUser17923,PW17923!,31,60,31,60,0,0,0,
20000000008057,BBUser18056,PW18056!,31,58,31,58,0,0,0,
20000000008082,BBUser18081,PW18081!,31,54,30,44,1,10,0,
20000000008083,BBUser18082,PW18082!,31,53,31,53,0,0,0,
20000000008157,BBUser18156,PW18156!,31,36,31,36,0,0,0,
20000000008171,BBUser18170,PW18170!,31,71,30,48,1,23,0,
20000000008261,BBUser18260,PW18260!,31,60,31,60,0,0,0,
20000000008263,BBUser18262,PW18262!,31,67,30,52,1,15,0,
20000000008282,BBUser18281,PW18281!,31,57,30,48,1,9,0,
20000000008336,BBUser18335,PW18335!,31,56,31,56,0,0,0,
20000000008354,BBUser18353,PW18353!,31,51,31,51,0,0,0,
20000000008396,BBUser18395,PW18395!,31,72,31,72,0,0,0,
20000000008455,BBUser18454,PW18454!,31,51,31,51,0,0,0,
20000000008510,BBUser18509,PW18509!,31,43,31,43,0,0,0,
20000000008512,BBUser18511,PW18511!,31,45,31,45,0,0,0,
20000000008517,BBUser18516,PW18516!,31,43,31,43,0,0,0,
20000000008537,BBUser18536,PW18536!,31,45,31,45,0,0,0,
20000000008554,BBUser18553,PW18553!,31,48,31,48,0,0,0,
20000000008558,BBUser18557,PW18557!,31,41,31,41,0,0,0,
20000000008576,BBUser18575,PW18575!,31,48,31,48,0,0,0,
20000000008587,BBUser18586,PW18586!,31,44,30,34,1,10,0,
20000000008612,BBUser18611,PW18611!,31,42,31,42,0,0,0,
20000000008629,BBUser18628,PW18628!,31,44,31,44,0,0,0,
20000000008637,BBUser18636,PW18636!,31,51,31,51,0,0,0,
20000000008819,BBUser18818,PW18818!,31,43,31,43,0,0,0,
20000000008831,BBUser18830,PW18830!,31,40,31,40,0,0,0,
20000000008838,BBUser18837,PW18837!,31,41,31,41,0,0,0,
20000000008864,BBUser18863,PW18863!,31,54,31,54,0,0,0,
20000000008902,BBUser18901,PW18901!,31,52,31,52,0,0,0,
20000000008958,BBUser18957,PW18957!,31,47,31,47,0,0,0,
20000000008983,BBUser18982,PW18982!,31,45,31,45,0,0,0,
20000000009003,BBUser19002,PW19002!,31,46,31,46,0,0,0,
20000000009131,BBUser19130,PW19130!,31,44,31,44,0,0,0,
20000000009152,BBUser19151,PW19151!,31,59,31,59,0,0,0,
20000000009202,BBUser19201,PW19201!,31,75,30,54,1,21,0,
20000000009220,BBUser19219,PW19219!,31,68,31,68,0,0,0,
20000000009239,BBUser19238,PW19238!,31,35,31,35,0,0,0,
20000000009272,BBUser19271,PW19271!,31,54,31,54,0,0,0,
20000000009284,BBUser19283,PW19283!,31,52,31,52,0,0,0,
20000000009314,BBUser19313,PW19313!,31,58,31,58,0,0,0,
20000000009321,BBUser19320,PW19320!,31,49,31,49,0,0,0,
20000000009370,BBUser19369,PW19369!,31,40,31,40,0,0,0,
20000000009375,BBUser19374,PW19374!,31,60,31,60,0,0,0,
20000000009524,BBUser19523,PW19523!,31,56,31,56,0,0,0,
20000000009566,BBUser19565,PW19565!,31,42,31,42,0,0,0,
20000000009663,BBUser19662,PW19662!,31,49,31,49,0,0,0,
20000000009843,BBUser19842,PW19842!,31,63,30,52,1,11,0,
20000000009848,BBUser19847,PW19847!,31,46,31,46,0,0,0,
20000000009957,BBUser19956,PW19956!,31,47,31,47,0,0,0,
20000000009990,BBUser19989,PW19989!,31,60,31,60,0,0,0,
20140000000083,BBUser20082,PW20082!,31,79,31,79,0,0,0,
20140000000135,BBUser20134,PW20134!,31,69,31,69,0,0,0,
20140000000185,BBUser20184,PW20184!,31,47,17,33,0,0,14,
20140000000261,BBUser20260,PW20260!,31,63,31,63,0,0,0,
20140000000353,BBUser20352,PW20352!,31,69,31,69,0,0,0,
20140000000428,BBUser20427,PW20427!,31,63,31,63,0,0,0,
20140000000551,BBUser20550,PW20550!,31,79,22,70,0,0,9,
20140000000902,BBUser20901,PW20901!,31,86,30,70,1,16,0,
20140000000978,BBUser20977,PW20977!,31,84,30,67,1,17,0,
20140000001131,BBUser21130,PW21130!,31,67,30,66,0,0,1,
20140000001191,BBUser21190,PW21190!,31,51,31,51,0,0,0,
20140000001204,BBUser21203,PW21203!,31,57,31,57,0,0,0,
20140000001270,BBUser21269,PW21269!,31,57,31,57,0,0,0,
20140000001359,BBUser21358,PW21358!,31,43,31,43,0,0,0,
20140000001417,BBUser21416,PW21416!,31,42,16,27,0,0,15,
20140000001440,BBUser21439,PW21439!,31,50,31,50,0,0,0,
20140000001444,BBUser21443,PW21443!,31,68,30,57,1,11,0,
20140000001480,BBUser21479,PW21479!,31,41,31,41,0,0,0,
20140000001531,BBUser21530,PW21530!,31,64,31,64,0,0,0,
20140000001641,BBUser21640,PW21640!,31,64,29,62,0,0,2,
20140000001742,BBUser21741,PW21741!,31,73,31,73,0,0,0,
20140000001821,BBUser21820,PW21820!,31,51,12,32,0,0,19,
20140000001931,BBUser21930,PW21930!,31,58,31,58,0,0,0,
20140000002034,BBUser22033,PW22033!,31,59,31,59,0,0,0,
20140000002158,BBUser22157,PW22157!,31,50,31,50,0,0,0,
20140000002162,BBUser22161,PW22161!,31,79,31,79,0,0,0,
20140000002292,BBUser22291,PW22291!,31,44,31,44,0,0,0,
20140000002444,BBUser22443,PW22443!,31,62,31,62,0,0,0,
20140000002509,BBUser22508,PW22508!,31,67,31,67,0,0,0,
20140000002536,BBUser22535,PW22535!,31,51,21,41,0,0,10,
20140000002556,BBUser22555,PW22555!,31,52,21,42,0,0,10,
20140000002575,BBUser22574,PW22574!,31,50,31,50,0,0,0,
20140000002589,BBUser22588,PW22588!,31,71,18,58,0,0,13,
20140000002785,BBUser22784,PW22784!,31,64,31,64,0,0,0,
20140000002820,BBUser22819,PW22819!,31,44,12,25,0,0,19,
20140000003047,BBUser23046,PW23046!,31,69,31,69,0,0,0,
20140000003052,BBUser23051,PW23051!,31,72,31,72,0,0,0,
20140000003067,BBUser23066,PW23066!,31,50,16,35,0,0,15,
20140000003154,BBUser23153,PW23153!,31,46,7,22,0,0,24,
20140000003185,BBUser23184,PW23184!,31,68,31,68,0,0,0,
20140000003235,BBUser23234,PW23234!,31,55,24,48,0,0,7,
20140000003511,BBUser23510,PW23510!,31,36,6,11,0,0,25,
20140000003684,BBUser23683,PW23683!,31,51,31,51,0,0,0,
20140000003711,BBUser23710,PW23710!,31,73,31,73,0,0,0,
20140000003870,BBUser23869,PW23869!,31,67,31,67,0,0,0,
20140000003895,BBUser23894,PW23894!,31,52,31,52,0,0,0,
20140000003903,BBUser23902,PW23902!,31,60,12,21,1,21,18,
20140000003961,BBUser23960,PW23960!,31,59,31,59,0,0,0,
20140000003964,BBUser23963,PW23963!,31,60,31,60,0,0,0,
20140000003991,BBUser23990,PW23990!,31,75,30,63,1,12,0,
20140000003996,BBUser23995,PW23995!,31,75,30,57,1,18,0,
20140000004044,BBUser24043,PW24043!,31,54,26,41,1,9,4,
20140000004269,BBUser24268,PW24268!,31,46,31,46,0,0,0,
20140000004288,BBUser24287,PW24287!,31,67,31,67,0,0,0,
20140000004490,BBUser24489,PW24489!,31,36,11,16,0,0,20,
20140000004572,BBUser24571,PW24571!,31,71,31,71,0,0,0,
20140000004656,BBUser24655,PW24655!,31,50,19,38,0,0,12,
20140000004762,BBUser24761,PW24761!,31,62,31,62,0,0,0,
20140000004874,BBUser24873,PW24873!,31,64,31,64,0,0,0,
20140000005073,BBUser25072,PW25072!,31,40,16,25,0,0,15,
20140000005133,BBUser25132,PW25132!,31,55,21,45,0,0,10,
20140000005252,BBUser25251,PW25251!,31,85,31,85,0,0,0,
20140000005287,BBUser25286,PW25286!,31,93,31,93,0,0,0,
20140000005300,BBUser25299,PW25299!,31,41,19,29,0,0,12,
20140000005394,BBUser25393,PW25393!,31,46,15,30,0,0,16,
20140000005540,BBUser25539,PW25539!,31,78,31,78,0,0,0,
20140000005620,BBUser25619,PW25619!,31,65,31,65,0,0,0,
20140000005621,BBUser25620,PW25620!,31,46,30,45,0,0,1,
20140000005710,BBUser25709,PW25709!,31,54,20,43,0,0,11,
20140000005881,BBUser25880,PW25880!,31,45,18,32,0,0,13,
20140000005937,BBUser25936,PW25936!,31,40,6,15,0,0,25,
20140000006005,BBUser26004,PW26004!,31,80,31,80,0,0,0,
20140000006074,BBUser26073,PW26073!,31,67,30,66,0,0,1,
20140000006094,BBUser26093,PW26093!,31,53,31,53,0,0,0,
20140000006100,BBUser26099,PW26099!,31,57,17,43,0,0,14,
20140000006110,BBUser26109,PW26109!,31,64,31,64,0,0,0,
20140000006222,BBUser26221,PW26221!,31,74,31,74,0,0,0,
20140000006319,BBUser26318,PW26318!,31,38,6,13,0,0,25,
20140000006468,BBUser26467,PW26467!,31,75,30,62,1,13,0,
20140000006496,BBUser26495,PW26495!,31,57,15,41,0,0,16,
20140000006611,BBUser26610,PW26610!,31,71,17,57,0,0,14,
20140000006693,BBUser26692,PW26692!,31,32,13,14,0,0,18,
20140000006813,BBUser26812,PW26812!,31,89,31,89,0,0,0,
20140000006906,BBUser26905,PW26905!,31,77,31,77,0,0,0,
20140000006993,BBUser26992,PW26992!,31,63,31,63,0,0,0,
20140000006998,BBUser26997,PW26997!,31,34,9,12,0,0,22,
20140000007280,BBUser27279,PW27279!,31,80,27,76,0,0,4,
20140000007392,BBUser27391,PW27391!,31,64,31,64,0,0,0,
20140000007483,BBUser27482,PW27482!,31,68,31,68,0,0,0,
20140000007516,BBUser27515,PW27515!,31,48,20,37,0,0,11,
20140000007536,BBUser27535,PW27535!,31,52,31,52,0,0,0,
20140000007656,BBUser27655,PW27655!,31,33,3,5,0,0,28,
20140000007726,BBUser27725,PW27725!,31,48,22,39,0,0,9,
20140000007731,BBUser27730,PW27730!,31,67,31,67,0,0,0,
20140000007763,BBUser27762,PW27762!,31,71,30,59,1,12,0,
20140000007820,BBUser27819,PW27819!,31,97,24,74,1,17,6,
20140000008012,BBUser28011,PW28011!,31,50,30,42,1,8,0,
20140000008047,BBUser28046,PW28046!,31,81,31,81,0,0,0,
20140000008072,BBUser28071,PW28071!,31,48,25,42,0,0,6,
20140000008104,BBUser28103,PW28103!,31,46,23,38,0,0,8,
20140000008130,BBUser28129,PW28129!,31,45,10,24,0,0,21,
20140000008138,BBUser28137,PW28137!,31,57,31,57,0,0,0,
20140000008304,BBUser28303,PW28303!,31,33,8,10,0,0,23,
20140000008452,BBUser28451,PW28451!,31,57,31,57,0,0,0,
20140000008487,BBUser28486,PW28486!,31,45,8,22,0,0,23,
20140000008924,BBUser28923,PW28923!,31,66,22,44,1,14,8,
20140000009009,BBUser29008,PW29008!,31,55,19,43,0,0,12,
20140000009215,BBUser29214,PW29214!,31,55,31,55,0,0,0,
20140000009223,BBUser29222,PW29222!,31,49,27,45,0,0,4,
20140000009369,BBUser29368,PW29368!,31,43,17,29,0,0,14,
20140000009401,BBUser29400,PW29400!,31,94,31,94,0,0,0,
20140000009504,BBUser29503,PW29503!,31,47,9,25,0,0,22,
20140000009546,BBUser29545,PW29545!,31,76,31,76,0,0,0,
20140000009608,BBUser29607,PW29607!,31,32,7,8,0,0,24,
